,Year,DOY,MST,Global Horizontal [W/m^2],Direct Normal [W/m^2],Diffuse Horizontal [W/m^2],PR1 Temperature [deg C],PH1 Temperature [deg C],Pressure [mBar],Zenith Angle [degrees],Azimuth Angle [degrees],RaZON Status,RaZON Time [hhmm],Logger Battery [VDC],Logger Temp [deg C]
0,2021,180,1319,235,0,235,22.5,22.9,790.2,22.8804,229.189,0,1319,13.05,26.04
0,2021,180,1320,236.7,0,236.7,22.6,22.9,790.2,23.0264,229.643,0,1320,13.05,26.04
0,2021,180,1321,237.9,0,237.9,22.7,22.9,790.2,23.1733,230.094,0,1321,13.05,25.98
0,2021,180,1322,237.2,0,237.2,22.7,22.9,790.2,23.3212,230.539,0,1322,13.08,25.95
0,2021,180,1323,238.8,0,238.8,22.6,22.9,790.2,23.4701,230.980,0,1323,13.09,25.92
0,2021,180,1324,241.4,0,241.4,22.6,22.8,790.2,23.6199,231.416,0,1324,13.06,25.92
0,2021,180,1325,242.7,0,242.7,22.5,22.8,790.2,23.7706,231.847,0,1325,13.1,25.85
0,2021,180,1326,243.4,0,243.4,22.5,22.8,790.2,23.9221,232.274,0,1326,13.06,25.83
0,2021,180,1327,242.7,0,242.7,22.5,22.7,790.2,24.0746,232.697,0,1327,13.09,25.79
0,2021,180,1328,239.7,0,239.7,22.5,22.7,790.2,24.2279,233.115,0,1328,13.08,25.76
0,2021,180,1329,235.3,0,235.3,22.4,22.7,790.2,24.382,233.529,0,1329,13.1,25.73
0,2021,180,1330,230.9,0,230.9,22.3,22.6,790.2,24.537,233.939,0,1330,13.06,25.67
0,2021,180,1331,227.2,0,227.2,22.2,22.6,790.2,24.6928,234.344,0,1331,13.06,25.67
0,2021,180,1332,225.1,0,225.1,22.2,22.5,790.2,24.8493,234.745,0,1332,13.09,25.61
0,2021,180,1333,224,0,224,22.2,22.5,790.2,25.0067,235.143,0,1333,13.06,25.61
0,2021,180,1334,225.2,0,225.2,22.1,22.4,790.2,25.1648,235.536,0,1334,13.07,25.55
0,2021,180,1335,229.4,0,229.4,22,22.3,790.2,25.3236,235.925,0,1335,13.1,25.52
0,2021,180,1336,236.8,0,236.8,22,22.3,790.2,25.4831,236.310,0,1336,13.07,25.49
0,2021,180,1337,246.2,0,246.2,22,22.3,790.2,25.6434,236.692,0,1337,13.1,25.46
0,2021,180,1338,255.4,0,255.4,21.9,22.2,790.2,25.8044,237.070,0,1338,13.07,25.43
0,2021,180,1339,262.5,0,262.5,21.9,22.2,790.2,25.966,237.444,0,1339,13.08,25.4
0,2021,180,1340,267.9,0,267.9,21.9,22.2,790.2,26.1284,237.814,0,1340,13.07,25.37
0,2021,180,1341,273.7,0,273.7,22,22.2,790.2,26.2913,238.180,0,1341,13.07,25.34
0,2021,180,1342,282.2,0,282.2,22.1,22.2,790.2,26.455,238.543,0,1342,13.1,25.31
0,2021,180,1343,298.6,1.2,297.6,22.1,22.3,790.2,26.6192,238.903,0,1343,13.1,25.28
0,2021,180,1344,325.5,7,319.3,22.1,22.3,790.2,26.7841,239.259,0,1344,13.1,25.25
0,2021,180,1345,351.1,9,343.1,22.3,22.4,790.2,26.9496,239.612,0,1345,13.07,25.19
0,2021,180,1346,377.8,16.7,362.9,22.3,22.5,790.2,27.1157,239.961,0,1346,13.07,25.19
0,2021,180,1347,402.1,32.3,373.4,22.4,22.5,790.2,27.2823,240.307,0,1347,13.11,25.16
0,2021,180,1348,392.4,20.5,374.3,22.5,22.6,790.2,27.4496,240.649,0,1348,13.1,25.13
0,2021,180,1349,370.2,5.3,365.5,22.5,22.7,790.2,27.6174,240.989,0,1349,13.09,25.1
0,2021,180,1350,354.1,1.1,353.1,22.6,22.7,790.2,27.7857,241.325,0,1350,13.07,25.07
0,2021,180,1351,345.2,0.8,344.4,22.6,22.7,790.2,27.9546,241.658,0,1351,13.07,25.07
0,2021,180,1352,344.5,1,343.6,22.6,22.8,790.2,28.124,241.988,0,1352,13.07,25.04
0,2021,180,1353,349.4,1,348.5,22.6,22.8,790.2,28.294,242.316,0,1353,13.07,25.01
0,2021,180,1354,355.1,1.2,354.1,22.7,22.9,790.2,28.4644,242.640,0,1354,13.11,25.01
0,2021,180,1355,358.9,2,357.1,22.7,22.9,790.2,28.6353,242.961,0,1355,13.08,24.98
0,2021,180,1356,361.4,1.5,360.1,22.7,22.9,790.2,28.8067,243.279,0,1356,13.11,24.95
0,2021,180,1357,364.7,1,363.9,22.7,22.9,790.2,28.9786,243.595,0,1357,13.08,24.95
0,2021,180,1358,368.4,0.6,367.9,22.7,22.8,790.2,29.151,243.907,0,1358,13.08,24.95
0,2021,180,1359,373.4,1,372.5,22.7,22.8,790.2,29.3238,244.217,0,1359,13.11,24.92
0,2021,180,1400,381.7,1.6,380.3,22.8,22.9,790.2,29.4971,244.524,0,1400,13.11,24.89
0,2021,180,1401,395.2,5,390.9,22.9,23,790.2,29.6708,244.829,0,1401,13.07,24.89
0,2021,180,1402,411.3,11.2,401.6,22.9,23,790.2,29.845,245.131,0,1402,13.07,24.89
0,2021,180,1403,423.4,16.1,409.4,22.9,23,790.2,30.0196,245.430,0,1403,13.07,24.87
0,2021,180,1404,428.4,18.2,412.6,23,23,790.2,30.1945,245.727,0,1404,13.07,24.87
0,2021,180,1405,425.4,12.9,414.2,22.9,23,790.2,30.3699,246.021,0,1405,13.07,24.84
0,2021,180,1406,424.9,10.3,416,22.8,23,790.2,30.5457,246.313,0,1406,13.07,24.84
0,2021,180,1407,420.4,5.1,416,22.7,22.9,790.2,30.7219,246.602,0,1407,13.07,24.84
0,2021,180,1408,440.2,26.5,417.4,22.7,22.9,790.2,30.8985,246.889,0,1408,13.07,24.84
0,2021,180,1409,441.1,25,419.7,22.8,22.9,790.2,31.0754,247.174,0,1409,13.07,24.81
0,2021,180,1410,431.8,13.8,420,22.9,23,790.2,31.2527,247.456,0,1410,13.07,24.81
0,2021,180,1411,434.6,18.5,418.8,22.9,23.1,790.2,31.4304,247.736,0,1411,13.07,24.78
0,2021,180,1412,456.7,45.7,417.8,22.9,23.1,790.2,31.6085,248.014,0,1412,13.06,24.78
0,2021,180,1413,441.1,32.6,413.4,23,23.2,790.2,31.7868,248.290,0,1413,13.07,24.78
0,2021,180,1414,418.9,19.4,402.4,23.1,23.3,790.2,31.9655,248.563,0,1414,13.07,24.78
0,2021,180,1415,396.7,7.3,390.5,23.1,23.2,790.2,32.1446,248.834,0,1415,13.06,24.75
0,2021,180,1416,389.2,13.7,377.6,23.1,23.2,790.2,32.324,249.103,0,1416,13.06,24.75
0,2021,180,1417,377.5,9.6,369.4,23.1,23.2,790.2,32.5037,249.370,0,1417,13.07,24.75
0,2021,180,1418,372.3,9.2,364.6,23.1,23.2,790.2,32.6837,249.635,0,1418,13.08,24.75
0,2021,180,1419,366.8,5.6,362.1,23.1,23.3,790.2,32.864,249.898,0,1419,13.07,24.75
0,2021,180,1420,360.8,2.2,359,23.1,23.2,790.2,33.0446,250.159,0,1420,13.06,24.75
0,2021,180,1421,358.4,1.7,357,23.1,23.2,790.2,33.2255,250.418,0,1421,13.06,24.75
0,2021,180,1422,361.1,3.4,358.3,23.1,23.2,790.2,33.4067,250.675,0,1422,13.06,24.72
0,2021,180,1423,364.6,4.7,360.7,23.1,23.2,790.2,33.5882,250.931,0,1423,13.06,24.72
0,2021,180,1424,362.5,4.3,358.9,23.1,23.2,790.2,33.77,251.184,0,1424,13.06,24.72
0,2021,180,1425,353.1,2.1,351.4,23.1,23.2,790.2,33.952,251.435,0,1425,13.08,24.72
0,2021,180,1426,345.1,0.7,344.5,23.1,23.2,790.2,34.1343,251.685,0,1426,13.06,24.72
0,2021,180,1427,347.4,0.8,346.7,23.1,23.2,790.2,34.3169,251.933,0,1427,13.06,24.72
0,2021,180,1428,365.7,1,364.8,23.2,23.2,790.2,34.4997,252.179,0,1428,13.06,24.72
0,2021,180,1429,387.1,1.8,385.6,23.3,23.3,790.2,34.6828,252.424,0,1429,13.06,24.72
0,2021,180,1430,397.7,2.8,395.4,23.3,23.3,790.2,34.8661,252.667,0,1430,13.06,24.72
0,2021,180,1431,394.5,3,392.1,23.4,23.3,790.2,35.0497,252.908,0,1431,13.06,24.72
0,2021,180,1432,384.4,3,381.9,23.5,23.4,790.2,35.2335,253.147,0,1432,13.08,24.72
0,2021,180,1433,371,1.6,369.6,23.5,23.5,790.2,35.4175,253.385,0,1433,13.06,24.72
0,2021,180,1434,360.2,1,359.4,23.6,23.5,790.2,35.6018,253.621,0,1434,13.06,24.72
0,2021,180,1435,356.4,1,355.6,23.6,23.5,790.2,35.7863,253.856,0,1435,13.06,24.72
0,2021,180,1436,359.1,0.7,358.5,23.6,23.6,790.2,35.971,254.089,0,1436,13.06,24.72
0,2021,180,1437,365.1,0,365.1,23.7,23.6,790.2,36.1559,254.320,0,1437,13.06,24.72
0,2021,180,1438,373.7,0.6,373.2,23.8,23.7,790.2,36.341,254.551,0,1438,13.06,24.72
0,2021,180,1439,383.5,1,382.7,23.9,23.8,790.2,36.5264,254.779,0,1439,13.06,24.75
0,2021,180,1440,393,1.1,392.1,23.9,23.8,790.2,36.7119,255.006,0,1440,13.06,24.75
0,2021,180,1441,398.6,2.2,396.9,23.9,23.9,790.2,36.8976,255.232,0,1441,13.06,24.78
0,2021,180,1442,396.3,3.6,393.4,23.9,23.9,790.2,37.0835,255.456,0,1442,13.06,24.78
0,2021,180,1443,387,2.1,385.4,24,24,790.2,37.2696,255.679,0,1443,13.06,24.78
0,2021,180,1444,381.1,0.6,380.7,23.9,24,790.2,37.4559,255.901,0,1444,13.06,24.81
0,2021,180,1445,382.2,0.1,382.1,23.9,24,790.2,37.6424,256.121,0,1445,13.08,24.81
0,2021,180,1446,395.6,1.1,394.8,24,24.1,790.2,37.829,256.340,0,1446,13.06,24.84
0,2021,180,1447,409.3,3,407,24,24.1,790.2,38.0158,256.557,0,1447,13.09,24.84
0,2021,180,1448,416,8.9,409,24.1,24.2,790.2,38.2028,256.774,0,1448,13.06,24.84
0,2021,180,1449,417,12,407.6,24.2,24.2,790.2,38.39,256.988,0,1449,13.06,24.87
0,2021,180,1450,406.4,7.7,400.3,24.2,24.3,790.2,38.5773,257.202,0,1450,13.06,24.89
0,2021,180,1451,392,5.2,387.9,24.3,24.4,790.2,38.7648,257.415,0,1451,13.06,24.89
0,2021,180,1452,380.4,8.4,373.9,24.3,24.4,790.2,38.9524,257.626,0,1452,13.06,24.89
0,2021,180,1453,375.2,18.2,361.1,24.3,24.4,790.2,39.1402,257.836,0,1453,13.06,24.92
0,2021,180,1454,373.8,27.4,352.6,24.3,24.4,790.2,39.3281,258.045,0,1454,13.05,24.95
0,2021,180,1455,376.2,30.2,352.9,24.4,24.5,790.2,39.5161,258.253,0,1455,13.06,24.95
0,2021,180,1456,399,31.6,374.6,24.3,24.5,790.2,39.7044,258.459,0,1456,13.05,24.98
0,2021,180,1457,451.5,51.5,411.9,24.3,24.4,790.2,39.8927,258.665,0,1457,13.06,24.98
0,2021,180,1458,505.3,81.7,442.7,24.4,24.5,790.2,40.0812,258.869,0,1458,13.05,25.01
0,2021,180,1459,547.3,78.6,487.2,24.5,24.6,790.2,40.2698,259.073,0,1459,13.05,25.01
0,2021,180,1500,539,48.7,501.9,24.8,24.8,790.2,40.4585,259.275,0,1500,13.05,25.04
0,2021,180,1501,532.2,51.2,493.3,25,25,790.2,40.6474,259.476,0,1501,13.04,25.07
0,2021,180,1502,487.5,15.5,475.8,25.1,25.1,790.2,40.8364,259.676,0,1502,13.05,25.07
0,2021,180,1503,453.6,4,450.6,25.2,25.2,790.2,41.0255,259.875,0,1503,13.05,25.1
0,2021,180,1504,428.5,1.1,427.7,25.3,25.3,790.2,41.2147,260.073,0,1504,13.04,25.13
0,2021,180,1505,415.9,0.3,415.7,25.3,25.3,790.2,41.4041,260.270,0,1505,13.04,25.16
0,2021,180,1506,399.5,0.6,399.1,25.2,25.3,790.2,41.5935,260.467,0,1506,13.05,25.19
0,2021,180,1507,385.2,1,384.5,25.1,25.3,790.2,41.7831,260.662,0,1507,13.05,25.22
0,2021,180,1508,376.6,0.9,375.9,24.9,25.2,790.2,41.9727,260.856,0,1508,13.05,25.25
0,2021,180,1509,377.5,0,377.5,24.9,25.2,790.2,42.1625,261.049,0,1509,13.05,25.25
0,2021,180,1510,375.3,0,375.3,24.9,25.2,790.2,42.3523,261.241,0,1510,13.05,25.31
0,2021,180,1511,381.3,1,380.5,24.9,25.2,790.2,42.5423,261.433,0,1511,13.04,25.31
0,2021,180,1512,405.2,17.5,392.3,25,25.3,790.2,42.7324,261.623,0,1512,13.08,25.34
0,2021,180,1513,440.7,52.7,402.1,25,25.3,790.2,42.9225,261.813,0,1513,13.04,25.37
0,2021,180,1514,419.4,18.1,406.2,25,25.3,790.2,43.1128,262.002,0,1514,13.04,25.4
0,2021,180,1515,407.8,2.6,405.9,24.9,25.3,790.2,43.3031,262.190,0,1515,13.04,25.43
0,2021,180,1516,427.7,7.7,422.1,24.9,25.2,790.2,43.4935,262.377,0,1516,13.08,25.43
0,2021,180,1517,523.8,100,451.4,24.9,25.3,790.2,43.684,262.563,0,1517,13.04,25.43
0,2021,180,1518,778.6,417.7,477,25.1,25.4,790.2,43.8746,262.748,0,1518,13.04,25.49
0,2021,180,1519,840.5,500.2,480.5,25.2,25.5,790.2,44.0652,262.933,0,1519,13.04,25.49
0,2021,180,1520,839.7,506.8,476.1,25.5,25.7,790.2,44.2559,263.116,0,1520,13.04,25.52
0,2021,180,1521,843.7,520.6,471.4,25.8,25.9,790.2,44.4467,263.300,0,1521,13.04,25.55
0,2021,180,1522,703.8,343.7,458.8,26,26.2,790.2,44.6376,263.482,0,1522,13.04,25.61
0,2021,180,1523,560.3,181.5,431.5,26.2,26.3,790.2,44.8286,263.663,0,1523,13.04,25.64
0,2021,180,1524,662.5,346.5,417.1,26.2,26.4,790.2,45.0196,263.844,0,1524,13.03,25.67
0,2021,180,1525,746.7,476.5,410.4,26.4,26.6,790.2,45.2106,264.024,0,1525,13.04,25.7
0,2021,180,1526,737.1,481.7,398.3,26.5,26.7,790.2,45.4018,264.203,0,1526,13.03,25.76
0,2021,180,1527,554.8,260.4,372.1,26.6,26.8,790.2,45.593,264.382,0,1527,13.03,25.79
0,2021,180,1528,373.1,65.2,327.6,26.7,26.9,790.2,45.7842,264.560,0,1528,13.03,25.85
0,2021,180,1529,325.8,51.9,289.7,26.8,27,790.2,45.9755,264.737,0,1529,13.03,25.89
0,2021,180,1530,454,263.1,271.5,26.7,27,790.2,46.1669,264.913,0,1530,13.03,25.92
0,2021,180,1531,528.7,389.8,259.2,26.6,26.9,790.2,46.3583,265.089,0,1531,13.03,25.98
0,2021,180,1532,521.4,391.9,251.4,26.6,26.9,790.2,46.5498,265.264,0,1532,13.03,26.01
0,2021,180,1533,458.1,322.8,236.4,26.6,27,790.2,46.7413,265.439,0,1533,13.02,26.04
0,2021,180,1534,368.6,230.5,210.8,26.6,27,790.2,46.9328,265.612,0,1534,13.02,26.1
0,2021,180,1535,284.5,133.9,193.2,26.3,26.9,790.2,47.1244,265.786,0,1535,13.02,26.13
0,2021,180,1536,204.6,32.9,182.2,25.9,26.6,790.2,47.3161,265.958,0,1536,13.02,26.16
0,2021,180,1537,176,3.1,174,25.3,26.2,790.2,47.5077,266.130,0,1537,13.03,26.19
0,2021,180,1538,167.3,1.1,166.6,24.9,25.8,790.2,47.6995,266.301,0,1538,13.02,26.22
0,2021,180,1539,163.9,4.9,160.6,24.4,25.4,790.2,47.8912,266.472,0,1539,13.03,26.25
0,2021,180,1540,162.1,4.4,159.1,23.9,24.9,790.2,48.083,266.642,0,1540,13.02,26.25
0,2021,180,1541,174,12.3,165.8,23.4,24.5,790.2,48.2748,266.812,0,1541,13.04,26.25
0,2021,180,1542,199.4,25.9,182.2,23,24.1,790.2,48.4667,266.981,0,1542,13.03,26.28
0,2021,180,1543,308.7,187.7,184.4,22.7,23.8,790.2,48.6586,267.149,0,1543,13.05,26.28
0,2021,180,1544,259.7,133.4,171.7,22.5,23.5,790.2,48.8505,267.317,0,1544,13.02,26.25
0,2021,180,1545,198,65.4,155,22.2,23.2,790.2,49.0424,267.485,0,1545,13.03,26.25
0,2021,180,1546,146.8,10,140.2,21.9,22.9,790.2,49.2344,267.651,0,1546,13.04,26.22
0,2021,180,1547,150.3,20.2,137.2,21.6,22.6,790.2,49.4263,267.818,0,1547,13.04,26.22
0,2021,180,1548,171.5,57.8,134,21.3,22.3,790.2,49.6183,267.983,0,1548,13.03,26.19
0,2021,180,1549,143.3,27.8,125.3,21.1,22.1,790.2,49.8104,268.149,0,1549,13.03,26.16
0,2021,180,1550,124,15,114.4,21,21.9,790.2,50.0024,268.313,0,1550,13.04,26.13
0,2021,180,1551,110,13,101.6,20.7,21.6,790.2,50.1945,268.478,0,1551,13.05,26.1
0,2021,180,1552,98.8,9,93,20.6,21.4,790.2,50.3865,268.642,0,1552,13.04,26.04
0,2021,180,1553,90.2,1.1,89.5,20.4,21.2,790.2,50.5786,268.805,0,1553,13.04,26.01
0,2021,180,1554,89,0,89,20.3,21.1,790.2,50.7707,268.968,0,1554,13.04,25.98
0,2021,180,1555,89.5,0,89.5,20.1,20.9,790.2,50.9628,269.130,0,1555,13.04,25.92
0,2021,180,1556,90.5,0,90.5,19.9,20.7,790.2,51.1549,269.292,0,1556,13.04,25.85
0,2021,180,1557,92,0,92,19.8,20.6,790.2,51.347,269.453,0,1557,13.06,25.79
0,2021,180,1558,95.1,0,95.1,19.8,20.5,790.2,51.5391,269.614,0,1558,13.04,25.76
0,2021,180,1559,100.2,0,100.2,19.7,20.4,790.2,51.7312,269.775,0,1559,13.04,25.7
0,2021,180,1600,106.7,0,106.7,19.7,20.4,790.2,51.9234,269.935,0,1600,13.05,25.64
0,2021,180,1601,113.4,0,113.4,19.5,20.3,790.2,52.1155,270.095,0,1601,13.05,25.58
0,2021,180,1602,118,0,118,19,20.2,790.2,52.3076,270.254,0,1602,13.05,25.52
0,2021,180,1603,120.3,0,120.3,18.1,20,790.2,52.4997,270.413,0,1603,13.05,25.43
0,2021,180,1604,121,0,121,17.1,19.7,790.2,52.6918,270.572,0,1604,13.05,25.34
0,2021,180,1605,121,0,121,16.4,19.4,790.2,52.8839,270.730,0,1605,13.06,25.25
0,2021,180,1606,122.4,0,122.4,15.9,19.2,790.2,53.076,270.887,0,1606,13.06,25.13
0,2021,180,1607,127.4,3.8,125.2,15.5,18.9,790.2,53.2681,271.045,0,1607,13.1,25.04
0,2021,180,1608,132.7,9.8,126.8,15.3,18.7,790.2,53.4602,271.202,0,1608,13.07,24.92
0,2021,180,1609,129.1,3.4,127,15.3,18.5,790.2,53.6522,271.358,0,1609,13.07,24.81
0,2021,180,1610,128.2,2.3,126.8,15.3,18.4,790.2,53.8443,271.515,0,1610,13.07,24.69
0,2021,180,1611,126.9,0.9,126.4,15.2,18.3,790.2,54.0363,271.671,0,1611,13.07,24.57
0,2021,180,1612,128.5,0.7,128.1,15.2,18.2,790.2,54.2283,271.826,0,1612,13.11,24.42
0,2021,180,1613,129.5,0,129.5,15.3,18.2,790.2,54.4203,271.981,0,1613,13.08,24.3
0,2021,180,1614,131.9,0,131.9,15.3,18.1,790.2,54.6123,272.136,0,1614,13.08,24.19
0,2021,180,1615,137.3,0,137.3,15.4,18.1,790.2,54.8043,272.291,0,1615,13.11,24.07
0,2021,180,1616,143.2,0,143.2,15.4,18.1,790.2,54.9962,272.445,0,1616,13.09,23.93
0,2021,180,1617,148.7,0,148.7,15.5,18.1,790.2,55.1881,272.599,0,1617,13.09,23.81
0,2021,180,1618,153.7,0,153.7,15.6,18.1,790.2,55.38,272.752,0,1618,13.09,23.7
0,2021,180,1619,158.4,0,158.4,15.8,18.1,790.2,55.5719,272.906,0,1619,13.1,23.55
0,2021,180,1620,161.3,0,161.3,15.9,18.1,790.2,55.7637,273.058,0,1620,13.14,23.47
0,2021,180,1621,162.9,0,162.9,16.1,18.1,790.2,55.9555,273.211,0,1621,13.11,23.35
0,2021,180,1622,164.8,0,164.8,16.1,18.2,790.2,56.1473,273.363,0,1622,13.11,23.24
0,2021,180,1623,168.4,0,168.4,16.3,18.2,790.2,56.3391,273.515,0,1623,13.11,23.12
0,2021,180,1624,174.3,0,174.3,16.3,18.3,790.2,56.5308,273.667,0,1624,13.11,23.04
0,2021,180,1625,181.9,0,181.9,16.4,18.3,790.2,56.7225,273.819,0,1625,13.11,22.95
0,2021,180,1626,189.8,0,189.8,16.4,18.4,790.2,56.9141,273.97,0,1626,13.11,22.84
0,2021,180,1627,194.8,0,194.8,16.5,18.4,790.2,57.1057,274.121,0,1627,13.11,22.75
0,2021,180,1628,194.8,0,194.8,16.7,18.4,790.2,57.2973,274.272,0,1628,13.11,22.67
0,2021,180,1629,193.3,0,193.3,16.8,18.5,790.2,57.4888,274.422,0,1629,13.11,22.59
0,2021,180,1630,193,0,193,16.9,18.6,790.2,57.6803,274.572,0,1630,13.11,22.5
0,2021,180,1631,193.6,0,193.6,17.1,18.6,790.2,57.8717,274.722,0,1631,13.12,22.42
0,2021,180,1632,195.9,0,195.9,17.2,18.6,790.2,58.0632,274.872,0,1632,13.12,22.36
0,2021,180,1633,198.8,0,198.8,17.3,18.7,790.2,58.2545,275.022,0,1633,13.12,22.31
0,2021,180,1634,202,0,202,17.4,18.7,790.2,58.4458,275.171,0,1634,13.12,22.25
0,2021,180,1635,205,0,205,17.5,18.8,790.2,58.6371,275.320,0,1635,13.12,22.19
0,2021,180,1636,207.6,0,207.6,17.6,18.8,790.2,58.8283,275.469,0,1636,13.12,22.14
0,2021,180,1637,209.7,0,209.7,17.7,18.8,790.2,59.0195,275.617,0,1637,13.12,22.08
0,2021,180,1638,211.7,0,211.7,17.8,18.9,790.2,59.2106,275.766,0,1638,13.12,22.06
0,2021,180,1639,215.1,0,215.1,17.9,19,790.2,59.4017,275.914,0,1639,13.12,22.03
0,2021,180,1640,219.3,0,219.3,18,19,790.2,59.5927,276.062,0,1640,13.12,22
0,2021,180,1641,224.2,0,224.2,18.1,19.1,790.2,59.7837,276.209,0,1641,13.12,21.95
0,2021,180,1642,231,0,231,18.2,19.2,790.2,59.9746,276.357,0,1642,13.12,21.92
0,2021,180,1643,239,0,239,18.3,19.2,790.2,60.1654,276.505,0,1643,13.12,21.89
0,2021,180,1644,246.3,0,246.3,18.4,19.3,790.2,60.3562,276.652,0,1644,13.12,21.86
0,2021,180,1645,249.6,0.2,249.5,18.4,19.3,790.2,60.547,276.799,0,1645,13.12,21.86
0,2021,180,1646,250.6,2.3,249.4,18.4,19.3,790.2,60.7376,276.946,0,1646,13.12,21.86
0,2021,180,1647,248.8,3.4,247.1,18.4,19.4,790.2,60.9283,277.092,0,1647,13.12,21.81
0,2021,180,1648,246,1.6,245.2,18.4,19.4,790.2,61.1188,277.239,0,1648,13.12,21.81
0,2021,180,1649,244.1,0.9,243.6,18.5,19.4,790.2,61.3093,277.385,0,1649,13.12,21.78
0,2021,180,1650,240.9,0,240.9,18.5,19.4,790.2,61.4997,277.531,0,1650,13.12,21.75
0,2021,180,1651,240,0,240,18.5,19.3,790.2,61.6901,277.677,0,1651,13.12,21.75
0,2021,180,1652,243.6,0,243.6,18.4,19.3,790.2,61.8804,277.823,0,1652,13.12,21.72
0,2021,180,1653,245.7,0,245.7,18.4,19.2,790.2,62.0706,277.969,0,1653,13.12,21.7
0,2021,180,1654,244.1,0,244.1,18.5,19.2,790.2,62.2607,278.115,0,1654,13.12,21.7
0,2021,180,1655,245.1,0,245.1,18.5,19.3,790.2,62.4508,278.26,0,1655,13.12,21.7
0,2021,180,1656,247.9,0,247.9,18.6,19.3,790.2,62.6408,278.405,0,1656,13.12,21.67
0,2021,180,1657,249.8,0,249.8,18.7,19.3,790.2,62.8307,278.551,0,1657,13.11,21.67
0,2021,180,1658,249.3,0.7,248.9,18.7,19.3,790.2,63.0206,278.695,0,1658,13.12,21.67
0,2021,180,1659,244.4,1.3,243.8,18.8,19.4,790.2,63.2104,278.841,0,1659,13.12,21.67
0,2021,180,1700,238.1,2.6,237,18.8,19.4,790.2,63.4001,278.985,0,1700,13.12,21.67
0,2021,180,1701,234.7,6.2,232,18.9,19.4,790.2,63.5897,279.13,0,1701,13.12,21.64
0,2021,180,1702,236.4,14.5,230,19,19.5,790.2,63.7792,279.275,0,1702,13.16,21.67
0,2021,180,1703,244,28.1,231.6,19,19.5,790.2,63.9687,279.419,0,1703,13.12,21.64
0,2021,180,1704,252.5,39.3,235.3,19.1,19.6,790.2,64.1581,279.563,0,1704,13.12,21.64
0,2021,180,1705,254,40.6,236.4,19.2,19.6,790.2,64.3474,279.708,0,1705,13.12,21.67
0,2021,180,1706,252.3,41.2,234.5,19.3,19.7,790.2,64.5366,279.852,0,1706,13.14,21.64
0,2021,180,1707,248.7,42.5,230.5,19.4,19.8,790.2,64.7257,279.996,0,1707,13.15,21.64
0,2021,180,1708,243.6,45.7,224.1,19.5,19.9,790.2,64.9148,280.14,0,1708,13.13,21.7
0,2021,180,1709,232.6,42.1,214.8,19.5,20,790.2,65.1037,280.284,0,1709,13.12,21.7
0,2021,180,1710,218.3,35.8,203.2,19.6,20,790.2,65.2926,280.428,0,1710,13.12,21.7
0,2021,180,1711,194.3,7,191.4,19.6,20.1,790.2,65.4814,280.571,0,1711,13.16,21.7
0,2021,180,1712,184.4,1.1,183.9,19.7,20.1,790.2,65.6701,280.715,0,1712,13.12,21.72
0,2021,180,1713,182.8,5.3,180.6,19.7,20.1,790.2,65.8586,280.859,0,1713,13.12,21.72
0,2021,180,1714,198.9,54.4,176.8,19.7,20.2,790.2,66.0471,281.002,0,1714,13.12,21.72
0,2021,180,1715,208.6,94.1,170.6,19.7,20.2,790.2,66.2355,281.146,0,1715,13.12,21.75
0,2021,180,1716,196,80.4,163.7,19.7,20.2,790.2,66.4238,281.289,0,1716,13.12,21.75
0,2021,180,1717,177,52.5,156,19.8,20.2,790.2,66.612,281.433,0,1717,13.14,21.78
0,2021,180,1718,154.2,15.5,148.1,19.8,20.3,790.2,66.8002,281.576,0,1718,13.12,21.75
0,2021,180,1719,142,4.3,140.4,19.8,20.3,790.2,66.9882,281.719,0,1719,13.11,21.81
0,2021,180,1720,135.3,5.9,133,19.8,20.2,790.2,67.1761,281.862,0,1720,13.12,21.84
0,2021,180,1721,130.3,8,127.2,19.7,20.2,790.2,67.3639,282.005,0,1721,13.12,21.84
0,2021,180,1722,124.2,1.3,123.8,19.7,20.2,790.2,67.5516,282.149,0,1722,13.12,21.81
0,2021,180,1723,122.2,0,122.2,19.7,20.2,790.2,67.7392,282.291,0,1723,13.12,21.86
0,2021,180,1724,122,0,122,19.7,20.1,790.2,67.9266,282.435,0,1724,13.12,21.86
0,2021,180,1725,122.7,0,122.7,19.7,20.1,790.2,68.114,282.578,0,1725,13.12,21.89
0,2021,180,1726,123,0,123,19.7,20.1,790.2,68.3013,282.721,0,1726,13.11,21.89
